18,0,2,2,1,0,3,Center
78,1,1,2,1,1,2,Center
144,0,2,2,1,0,3,Center
161,1,2,2,1,1,1,Center
108,1,2,2,1,1,1,Center
48,0,3,2,1,0,2,Center
149,0,3,2,1,0,2,Center
156,1,1,2,1,1,2,Center
44,0,3,2,0,1,1,9
35,0,3,1,1,2,0,9
39,0,3,1,2,1,1,7
34,0,3,1,1,1,2,7
45,0,3,2,0,1,2,7
56,0,3,3,0,2,0,7
37,0,3,1,1,3,0,7
47,0,3,2,0,3,0,7
40,0,3,1,2,2,0,7
54,0,3,3,0,1,1,7
113,1,2,3,0,1,1,6
53,0,3,3,0,0,2,6
28,0,3,0,2,1,1,6
186,3,0,1,1,1,2,6
100,1,2,1,1,3,0,6
8,0,2,1,1,3,0,6
33,0,3,1,1,0,2,6
102,1,2,2,0,0,3,6
30,0,3,0,2,2,0,6
43,0,3,2,0,0,2,6
29,0,3,0,2,1,2,6
88,1,2,0,2,2,0,6
1,0,2,0,3,1,2,6
174,3,0,0,2,0,3,6
63,1,1,0,3,1,2,6
32,0,3,0,2,3,0,6
86,1,2,0,2,0,3,6
90,1,2,0,2,3,0,6
191,3,0,1,2,1,1,6
176,3,0,0,2,1,2,6
38,0,3,1,2,0,2,6
101,1,2,2,0,0,2,6
195,3,0,2,0,0,3,6
122,2,0,0,3,1,2,6
97,1,2,1,1,0,3,6
92,1,2,0,3,1,1,6
4,0,2,0,3,3,0,6
184,3,0,1,1,0,2,6
23,0,2,3,0,0,3,6
175,3,0,0,2,1,1,6
124,2,0,0,3,3,0,6
9,0,2,1,2,0,3,6
0,0,2,0,3,1,1,5
96,1,2,1,1,0,2,5
24,0,2,3,0,1,1,5
117,2,0,0,2,1,2,5
61,1,1,0,2,3,0,5
42,0,3,1,2,3,0,5
6,0,2,1,1,1,2,5
58,1,1,0,2,0,3,5
140,2,0,3,0,0,3,5
116,2,0,0,2,0,3,5
46,0,3,2,0,2,1,5
87,1,2,0,2,1,1,5
165,2,0,2,1,0,3,5
152,0,3,2,1,2,0,5
177,3,0,0,2,2,0,5
119,2,0,0,2,3,0,5
51,0,3,2,1,2,0,5
194,3,0,2,0,0,2,5
10,0,2,1,2,1,1,5
5,0,2,1,1,0,3,5
81,1,1,3,0,0,2,5
135,2,0,2,1,0,3,5
67,1,1,1,2,0,2,5
15,0,2,2,0,1,2,5
59,1,1,0,2,1,2,5
17,0,2,2,0,3,0,5
62,1,1,0,3,0,2,5
130,2,0,1,2,0,3,5
55,0,3,3,0,1,2,5
93,1,2,0,3,2,0,4
106,1,2,2,1,0,2,4
14,0,2,2,0,0,3,4
137,2,0,2,1,1,2,4
114,1,2,3,0,2,0,4
197,3,0,2,0,1,2,4
103,1,2,2,0,1,1,4
146,0,2,2,1,1,2,4
104,1,2,2,0,2,1,4
91,1,2,0,3,0,2,4
169,3,0,2,1,0,2,4
20,0,2,2,1,1,2,4
142,2,0,3,0,1,2,4
199,3,0,2,1,0,2,4
22,0,2,2,1,3,0,4
89,1,2,0,2,2,1,4
98,1,2,1,1,2,0,4
82,1,1,3,0,0,3,4
162,1,2,2,1,2,0,4
167,2,0,2,1,1,2,4
109,1,2,2,1,2,0,4
13,0,2,1,2,3,0,4
159,1,2,2,1,0,2,4
179,3,0,0,3,0,2,4
68,1,1,1,2,0,3,4
126,2,0,1,1,1,2,4
111,1,2,3,0,0,2,4
178,3,0,0,2,2,1,4
148,0,2,2,1,3,0,4
189,3,0,1,2,0,2,4
25,0,2,3,0,1,2,4
105,1,2,2,0,3,0,4
112,1,2,3,0,0,3,3
153,0,3,2,1,3,0,3
71,1,1,1,2,3,0,3
57,0,3,3,0,2,1,3
200,3,0,2,1,0,3,3
151,0,3,2,1,1,2,3
77,1,1,2,1,0,3,3
52,0,3,2,1,3,0,3
107,1,2,2,1,0,3,3
168,2,0,2,1,3,0,3
16,0,2,2,0,2,1,3
182,3,0,0,3,2,0,3
198,3,0,2,0,2,1,3
150,0,3,2,1,1,1,3
49,0,3,2,1,1,1,3
185,3,0,1,1,0,3,3
41,0,3,1,2,2,1,3
21,0,2,2,1,2,0,3
118,2,0,0,2,2,1,3
147,0,2,2,1,2,0,3
50,0,3,2,1,1,2,3
173,3,0,2,1,2,0,3
203,3,0,2,1,2,0,3
138,2,0,2,1,3,0,3
134,2,0,2,1,0,2,3
72,1,1,2,0,0,3,3
190,3,0,1,2,0,3,3
160,1,2,2,1,0,3,3
36,0,3,1,1,2,1,3
170,3,0,2,1,0,3,3
155,1,1,2,1,0,3,3
164,2,0,2,1,0,2,3
154,1,1,2,1,0,2,2
171,3,0,2,1,1,1,2
202,3,0,2,1,1,2,2
11,0,2,1,2,2,0,2
115,1,2,3,0,2,1,2
26,0,2,3,0,2,0,2
145,0,2,2,1,1,1,2
75,1,1,2,0,3,0,2
201,3,0,2,1,1,1,2
60,1,1,0,2,2,1,2
187,3,0,1,1,2,0,2
192,3,0,1,2,2,0,2
7,0,2,1,1,2,1,2
74,1,1,2,0,2,1,2
139,2,0,3,0,0,2,2
80,1,1,2,1,3,0,2
95,1,2,0,3,3,0,2
110,1,2,2,1,3,0,2
193,3,0,1,2,2,1,2
2,0,2,0,3,2,0,2
163,1,2,2,1,3,0,2
158,1,1,2,1,3,0,2
181,3,0,0,3,1,2,2
188,3,0,1,1,2,1,2
129,2,0,1,2,0,2,2
180,3,0,0,3,1,1,2
19,0,2,2,1,1,1,2
133,2,0,1,2,3,0,2
172,3,0,2,1,1,2,2
66,1,1,0,3,3,0,2
120,2,0,0,3,0,2,2
76,1,1,2,1,0,2,2
83,1,1,3,0,1,2,2
196,3,0,2,0,1,1,2
127,2,0,1,1,2,1,2
64,1,1,0,3,2,0,1
166,2,0,2,1,1,1,1
143,2,0,3,0,2,1,1
99,1,2,1,1,2,1,1
12,0,2,1,2,2,1,1
157,1,1,2,1,2,0,1
131,2,0,1,2,1,1,1
141,2,0,3,0,1,1,1
3,0,2,0,3,2,1,1
70,1,1,1,2,2,1,1
121,2,0,0,3,1,1,1
84,1,1,3,0,2,0,1
79,1,1,2,1,2,0,1
31,0,3,0,2,2,1,1
132,2,0,1,2,2,1,1
85,1,1,3,0,2,1,1
125,2,0,1,1,0,3,1
69,1,1,1,2,2,0,1
65,1,1,0,3,2,1,1
136,2,0,2,1,1,1,1
27,0,2,3,0,2,1,1
183,3,0,0,3,2,1,1
94,1,2,0,3,2,1,1
73,1,1,2,0,1,2,1
128,2,0,1,1,3,0,1
123,2,0,0,3,2,1,1
