0,0,0,3,0,2,1,4
1,1,0,3,0,2,2,3
2,2,0,3,0,2,3,2
3,3,0,3,0,2,4,1
4,4,0,3,0,2,5,0
5,5,0,4,0,2,1,4
6,6,0,4,0,2,2,3
7,7,0,4,0,2,3,2
8,8,0,4,0,2,4,1
9,9,0,4,0,2,5,0
10,10,0,4,0,3,1,4
11,11,0,4,0,3,2,3
12,12,0,4,0,3,3,2
13,13,0,4,0,3,4,1
14,14,0,4,0,3,5,0
15,15,0,5,0,2,1,1
16,16,0,5,0,2,1,2
17,17,0,5,0,2,1,3
18,18,0,5,0,2,1,4
19,19,0,5,0,2,2,0
20,20,0,5,0,2,2,1
21,21,0,5,0,2,2,2
22,22,0,5,0,2,2,3
23,23,0,5,0,2,3,0
24,24,0,5,0,2,3,1
25,25,0,5,0,2,3,2
26,26,0,5,0,2,4,0
27,27,0,5,0,2,4,1
28,28,0,5,0,2,5,0
29,29,0,5,0,3,1,1
30,30,0,5,0,3,1,2
31,31,0,5,0,3,1,3
32,32,0,5,0,3,1,4
33,33,0,5,0,3,2,0
34,34,0,5,0,3,2,1
35,35,0,5,0,3,2,2
36,36,0,5,0,3,2,3
37,37,0,5,0,3,3,0
38,38,0,5,0,3,3,1
39,39,0,5,0,3,3,2
40,40,0,5,0,3,4,0
41,41,0,5,0,3,4,1
42,42,0,5,0,3,5,0
43,43,0,5,0,4,1,1
44,44,0,5,0,4,1,2
45,45,0,5,0,4,1,3
46,46,0,5,0,4,1,4
47,47,0,5,0,4,2,0
48,48,0,5,0,4,2,1
49,49,0,5,0,4,2,2
50,50,0,5,0,4,2,3
51,51,0,5,0,4,3,0
52,52,0,5,0,4,3,1
53,53,0,5,0,4,3,2
54,54,0,5,0,4,4,0
55,55,0,5,0,4,4,1
56,56,0,5,0,4,5,0
57,57,1,2,1,1,0,5
58,58,1,2,1,1,2,3
59,59,1,2,1,1,3,2
60,60,1,2,1,1,4,1
61,61,1,2,1,1,5,0
62,62,1,3,1,1,0,5
63,63,1,3,1,1,2,3
64,64,1,3,1,1,3,2
65,65,1,3,1,1,4,1
66,66,1,3,1,1,5,0
67,67,1,3,1,2,0,5
68,68,1,3,1,2,2,3
69,69,1,3,1,2,3,2
70,70,1,3,1,2,4,1
71,71,1,3,1,2,5,0
72,72,1,4,1,1,0,2
73,73,1,4,1,1,0,3
74,74,1,4,1,1,0,4
75,75,1,4,1,1,0,5
76,76,1,4,1,1,2,0
77,77,1,4,1,1,2,1
78,78,1,4,1,1,2,2
79,79,1,4,1,1,2,3
80,80,1,4,1,1,3,0
81,81,1,4,1,1,3,1
82,82,1,4,1,1,3,2
83,83,1,4,1,1,4,0
84,84,1,4,1,1,4,1
85,85,1,4,1,1,5,0
86,86,1,4,1,2,0,2
87,87,1,4,1,2,0,3
88,88,1,4,1,2,0,4
89,89,1,4,1,2,0,5
90,90,1,4,1,2,2,0
91,91,1,4,1,2,2,1
92,92,1,4,1,2,2,2
93,93,1,4,1,2,2,3
94,94,1,4,1,2,3,0
95,95,1,4,1,2,3,1
96,96,1,4,1,2,3,2
97,97,1,4,1,2,4,0
98,98,1,4,1,2,4,1
99,99,1,4,1,2,5,0
100,100,1,4,1,3,0,2
101,101,1,4,1,3,0,3
102,102,1,4,1,3,0,4
103,103,1,4,1,3,0,5
104,104,1,4,1,3,2,0
105,105,1,4,1,3,2,1
106,106,1,4,1,3,2,2
107,107,1,4,1,3,2,3
108,108,1,4,1,3,3,0
109,109,1,4,1,3,3,1
110,110,1,4,1,3,3,2
111,111,1,4,1,3,4,0
112,112,1,4,1,3,4,1
113,113,1,4,1,3,5,0
