1,1,0,2,2,1,3,0
2,2,0,2,0,3,3,0
3,3,0,2,1,1,3,0
4,4,0,2,1,2,3,0
5,5,0,2,2,0,3,0
6,6,0,2,2,0,2,1
7,7,0,2,0,3,2,1
8,8,0,2,1,1,2,1
9,9,0,2,1,2,2,1
10,10,0,2,1,2,2,0
11,11,0,2,0,3,2,0
12,12,0,2,1,1,2,0
13,13,0,2,1,1,1,2
14,14,0,2,0,3,1,2
15,15,0,2,0,3,1,1
16,16,0,3,2,1,3,0
17,17,0,3,0,2,3,0
18,18,0,3,1,1,3,0
19,19,0,3,1,2,3,0
20,20,0,3,2,0,3,0
21,21,0,3,2,0,2,1
22,22,0,3,0,2,2,1
23,23,0,3,1,1,2,1
24,24,0,3,1,2,2,1
25,25,0,3,1,2,2,0
26,26,0,3,0,2,2,0
27,27,0,3,1,1,2,0
28,28,0,3,1,1,1,2
29,29,0,3,0,2,1,2
30,30,0,3,0,2,1,1
31,31,1,1,2,1,3,0
32,32,1,1,0,2,3,0
33,33,1,1,0,3,3,0
34,34,1,1,1,2,3,0
35,35,1,1,2,0,3,0
36,36,1,1,2,0,2,1
37,37,1,1,0,2,2,1
38,38,1,1,0,3,2,1
39,39,1,1,1,2,2,1
40,40,1,1,1,2,2,0
41,41,1,1,0,2,2,0
42,42,1,1,0,3,2,0
43,43,1,1,0,3,1,2
44,44,1,1,0,2,1,2
45,45,1,1,0,2,0,3
46,46,1,2,2,1,3,0
47,47,1,2,0,2,3,0
48,48,1,2,0,3,3,0
49,49,1,2,1,1,3,0
50,50,1,2,2,0,3,0
51,51,1,2,2,0,2,1
52,52,1,2,0,2,2,1
53,53,1,2,0,3,2,1
54,54,1,2,1,1,2,1
55,55,1,2,1,1,2,0
56,56,1,2,0,2,2,0
57,57,1,2,0,3,2,0
58,58,1,2,0,3,1,1
59,59,1,2,0,2,1,1
60,60,1,2,0,2,0,3
61,61,2,0,2,1,3,0
62,62,2,0,0,2,3,0
63,63,2,0,0,3,3,0
64,64,2,0,1,1,3,0
65,65,2,0,1,2,3,0
66,66,2,0,1,2,2,1
67,67,2,0,0,2,2,1
68,68,2,0,0,3,2,1
69,69,2,0,1,1,2,1
70,70,2,0,1,1,1,2
71,71,2,0,0,2,1,2
72,72,2,0,0,3,1,2
73,73,2,0,0,3,1,1
74,74,2,0,0,2,1,1
75,75,2,0,0,2,0,3
76,76,3,0,2,0,2,1
77,77,3,0,0,2,2,1
78,78,3,0,0,3,2,1
79,79,3,0,1,1,2,1
80,80,3,0,1,2,2,1
81,81,3,0,1,2,2,0
82,82,3,0,0,2,2,0
83,83,3,0,0,3,2,0
84,84,3,0,1,1,2,0
85,85,3,0,1,1,1,2
86,86,3,0,0,2,1,2
87,87,3,0,0,3,1,2
88,88,3,0,0,3,1,1
89,89,3,0,0,2,1,1
90,90,3,0,0,2,0,3
