0,2,3,2
1,2,3,3
2,2,3,4
3,2,3,5
4,2,3,6
5,2,3,7
6,2,3,8
7,2,3,9
8,2,3,10
9,2,3,11
10,2,3,12
11,2,3,13
12,2,3,14
13,2,3,15
14,2,3,16
15,2,3,17
16,2,3,18
17,2,3,19
18,2,3,20
19,2,3,21
20,2,3,22
21,2,3,23
22,2,3,24
23,2,3,25
24,2,3,26
25,2,3,27
26,2,3,28
27,2,3,29
28,2,3,30
29,2,3,31
30,2,3,32
31,2,3,33
32,2,3,34
33,2,3,35
34,2,3,36
35,2,3,37
36,2,3,38
37,2,3,39
38,2,3,40
39,2,3,41
40,2,3,42
41,2,3,43
42,2,3,44
43,2,3,45
44,2,3,46
45,2,3,47
46,2,3,48
47,2,3,49
48,2,4,2
49,2,4,3
50,2,4,4
51,2,4,5
52,2,4,6
53,2,4,7
54,2,4,8
55,2,4,9
56,2,4,10
57,2,4,11
58,2,4,12
59,2,4,13
60,2,4,14
61,2,4,15
62,2,4,16
63,2,4,17
64,2,4,18
65,2,4,19
66,2,4,20
67,2,4,21
68,2,4,22
69,2,4,23
70,2,4,24
71,2,4,25
72,2,4,26
73,2,4,27
74,2,4,28
75,2,4,29
76,2,4,30
77,2,4,31
78,2,4,32
79,2,4,33
80,2,4,34
81,2,4,35
82,2,4,36
83,2,4,37
84,2,4,38
85,2,4,39
86,2,4,40
87,2,4,41
88,2,4,42
89,2,4,43
90,2,4,44
91,2,4,45
92,2,4,46
93,2,4,47
94,2,4,48
95,2,4,49
96,2,5,2
97,2,5,3
98,2,5,4
99,2,5,5
100,2,5,6
101,2,5,7
102,2,5,8
103,2,5,9
104,2,5,10
105,2,5,11
106,2,5,12
107,2,5,13
108,2,5,14
109,2,5,15
110,2,5,16
111,2,5,17
112,2,5,18
113,2,5,19
114,2,5,20
115,2,5,21
116,2,5,22
117,2,5,23
118,2,5,24
119,2,5,25
120,2,5,26
121,2,5,27
122,2,5,28
123,2,5,29
124,2,5,30
125,2,5,31
126,2,5,32
127,2,5,33
128,2,5,34
129,2,5,35
130,2,5,36
131,2,5,37
132,2,5,38
133,2,5,39
134,2,5,40
135,2,5,41
136,2,5,42
137,2,5,43
138,2,5,44
139,2,5,45
140,2,5,46
141,2,5,47
142,2,5,48
143,2,5,49
144,2,6,2
145,2,6,3
146,2,6,4
147,2,6,5
148,2,6,6
149,2,6,7
150,2,6,8
151,2,6,9
152,2,6,10
153,2,6,11
154,2,6,12
155,2,6,13
156,2,6,14
157,2,6,15
158,2,6,16
159,2,6,17
160,2,6,18
161,2,6,19
162,2,6,20
163,2,6,21
164,2,6,22
165,2,6,23
166,2,6,24
167,2,6,25
168,2,6,26
169,2,6,27
170,2,6,28
171,2,6,29
172,2,6,30
173,2,6,31
174,2,6,32
175,2,6,33
176,2,6,34
177,2,6,35
178,2,6,36
179,2,6,37
180,2,6,38
181,2,6,39
182,2,6,40
183,2,6,41
184,2,6,42
185,2,6,43
186,2,6,44
187,2,6,45
188,2,6,46
189,2,6,47
190,2,6,48
191,2,6,49
192,2,7,2
193,2,7,3
194,2,7,4
195,2,7,5
196,2,7,6
197,2,7,7
198,2,7,8
199,2,7,9
200,2,7,10
201,2,7,11
202,2,7,12
203,2,7,13
204,2,7,14
205,2,7,15
206,2,7,16
207,2,7,17
208,2,7,18
209,2,7,19
210,2,7,20
211,2,7,21
212,2,7,22
213,2,7,23
214,2,7,24
215,2,7,25
216,2,7,26
217,2,7,27
218,2,7,28
219,2,7,29
220,2,7,30
221,2,7,31
222,2,7,32
223,2,7,33
224,2,7,34
225,2,7,35
226,2,7,36
227,2,7,37
228,2,7,38
229,2,7,39
230,2,7,40
231,2,7,41
232,2,7,42
233,2,7,43
234,2,7,44
235,2,7,45
236,2,7,46
237,2,7,47
238,2,7,48
239,2,7,49
240,2,8,2
241,2,8,3
242,2,8,4
243,2,8,5
244,2,8,6
245,2,8,7
246,2,8,8
247,2,8,9
248,2,8,10
249,2,8,11
250,2,8,12
251,2,8,13
252,2,8,14
253,2,8,15
254,2,8,16
255,2,8,17
256,2,8,18
257,2,8,19
258,2,8,20
259,2,8,21
260,2,8,22
261,2,8,23
262,2,8,24
263,2,8,25
264,2,8,26
265,2,8,27
266,2,8,28
267,2,8,29
268,2,8,30
269,2,8,31
270,2,8,32
271,2,8,33
272,2,8,34
273,2,8,35
274,2,8,36
275,2,8,37
276,2,8,38
277,2,8,39
278,2,8,40
279,2,8,41
280,2,8,42
281,2,8,43
282,2,8,44
283,2,8,45
284,2,8,46
285,2,8,47
286,2,8,48
287,2,8,49
288,2,9,2
289,2,9,3
290,2,9,4
291,2,9,5
292,2,9,6
293,2,9,7
294,2,9,8
295,2,9,9
296,2,9,10
297,2,9,11
298,2,9,12
299,2,9,13
300,2,9,14
301,2,9,15
302,2,9,16
303,2,9,17
304,2,9,18
305,2,9,19
306,2,9,20
307,2,9,21
308,2,9,22
309,2,9,23
310,2,9,24
311,2,9,25
312,2,9,26
313,2,9,27
314,2,9,28
315,2,9,29
316,2,9,30
317,2,9,31
318,2,9,32
319,2,9,33
320,2,9,34
321,2,9,35
322,2,9,36
323,2,9,37
324,2,9,38
325,2,9,39
326,2,9,40
327,2,9,41
328,2,9,42
329,2,9,43
330,2,9,44
331,2,9,45
332,2,9,46
333,2,9,47
334,2,9,48
335,2,9,49
336,2,10,2
337,2,10,3
338,2,10,4
339,2,10,5
340,2,10,6
341,2,10,7
342,2,10,8
343,2,10,9
344,2,10,10
345,2,10,11
346,2,10,12
347,2,10,13
348,2,10,14
349,2,10,15
350,2,10,16
351,2,10,17
352,2,10,18
353,2,10,19
354,2,10,20
355,2,10,21
356,2,10,22
357,2,10,23
358,2,10,24
359,2,10,25
360,2,10,26
361,2,10,27
362,2,10,28
363,2,10,29
364,2,10,30
365,2,10,31
366,2,10,32
367,2,10,33
368,2,10,34
369,2,10,35
370,2,10,36
371,2,10,37
372,2,10,38
373,2,10,39
374,2,10,40
375,2,10,41
376,2,10,42
377,2,10,43
378,2,10,44
379,2,10,45
380,2,10,46
381,2,10,47
382,2,10,48
383,2,10,49
384,2,11,2
385,2,11,3
386,2,11,4
387,2,11,5
388,2,11,6
389,2,11,7
390,2,11,8
391,2,11,9
392,2,11,10
393,2,11,11
394,2,11,12
395,2,11,13
396,2,11,14
397,2,11,15
398,2,11,16
399,2,11,17
400,2,11,18
401,2,11,19
402,2,11,20
403,2,11,21
404,2,11,22
405,2,11,23
406,2,11,24
407,2,11,25
408,2,11,26
409,2,11,27
410,2,11,28
411,2,11,29
412,2,11,30
413,2,11,31
414,2,11,32
415,2,11,33
416,2,11,34
417,2,11,35
418,2,11,36
419,2,11,37
420,2,11,38
421,2,11,39
422,2,11,40
423,2,11,41
424,2,11,42
425,2,11,43
426,2,11,44
427,2,11,45
428,2,11,46
429,2,11,47
430,2,11,48
431,2,11,49
432,2,12,2
433,2,12,3
434,2,12,4
435,2,12,5
436,2,12,6
437,2,12,7
438,2,12,8
439,2,12,9
440,2,12,10
441,2,12,11
442,2,12,12
443,2,12,13
444,2,12,14
445,2,12,15
446,2,12,16
447,2,12,17
448,2,12,18
449,2,12,19
450,2,12,20
451,2,12,21
452,2,12,22
453,2,12,23
454,2,12,24
455,2,12,25
456,2,12,26
457,2,12,27
458,2,12,28
459,2,12,29
460,2,12,30
461,2,12,31
462,2,12,32
463,2,12,33
464,2,12,34
465,2,12,35
466,2,12,36
467,2,12,37
468,2,12,38
469,2,12,39
470,2,12,40
471,2,12,41
472,2,12,42
473,2,12,43
474,2,12,44
475,2,12,45
476,2,12,46
477,2,12,47
478,2,12,48
479,2,12,49
480,2,13,2
481,2,13,3
482,2,13,4
483,2,13,5
484,2,13,6
485,2,13,7
486,2,13,8
487,2,13,9
488,2,13,10
489,2,13,11
490,2,13,12
491,2,13,13
492,2,13,14
493,2,13,15
494,2,13,16
495,2,13,17
496,2,13,18
497,2,13,19
498,2,13,20
499,2,13,21
500,2,13,22
501,2,13,23
502,2,13,24
503,2,13,25
504,2,13,26
505,2,13,27
506,2,13,28
507,2,13,29
508,2,13,30
509,2,13,31
510,2,13,32
511,2,13,33
512,2,13,34
513,2,13,35
514,2,13,36
515,2,13,37
516,2,13,38
517,2,13,39
518,2,13,40
519,2,13,41
520,2,13,42
521,2,13,43
522,2,13,44
523,2,13,45
524,2,13,46
525,2,13,47
526,2,13,48
527,2,13,49
528,2,14,2
529,2,14,3
530,2,14,4
531,2,14,5
532,2,14,6
533,2,14,7
534,2,14,8
535,2,14,9
536,2,14,10
537,2,14,11
538,2,14,12
539,2,14,13
540,2,14,14
541,2,14,15
542,2,14,16
543,2,14,17
544,2,14,18
545,2,14,19
546,2,14,20
547,2,14,21
548,2,14,22
549,2,14,23
550,2,14,24
551,2,14,25
552,2,14,26
553,2,14,27
554,2,14,28
555,2,14,29
556,2,14,30
557,2,14,31
558,2,14,32
559,2,14,33
560,2,14,34
561,2,14,35
562,2,14,36
563,2,14,37
564,2,14,38
565,2,14,39
566,2,14,40
567,2,14,41
568,2,14,42
569,2,14,43
570,2,14,44
571,2,14,45
572,2,14,46
573,2,14,47
574,2,14,48
575,2,14,49
576,2,15,2
577,2,15,3
578,2,15,4
579,2,15,5
580,2,15,6
581,2,15,7
582,2,15,8
583,2,15,9
584,2,15,10
585,2,15,11
586,2,15,12
587,2,15,13
588,2,15,14
589,2,15,15
590,2,15,16
591,2,15,17
592,2,15,18
593,2,15,19
594,2,15,20
595,2,15,21
596,2,15,22
597,2,15,23
598,2,15,24
599,2,15,25
600,2,15,26
601,2,15,27
602,2,15,28
603,2,15,29
604,2,15,30
605,2,15,31
606,2,15,32
607,2,15,33
608,2,15,34
609,2,15,35
610,2,15,36
611,2,15,37
612,2,15,38
613,2,15,39
614,2,15,40
615,2,15,41
616,2,15,42
617,2,15,43
618,2,15,44
619,2,15,45
620,2,15,46
621,2,15,47
622,2,15,48
623,2,15,49
624,2,16,2
625,2,16,3
626,2,16,4
627,2,16,5
628,2,16,6
629,2,16,7
630,2,16,8
631,2,16,9
632,2,16,10
633,2,16,11
634,2,16,12
635,2,16,13
636,2,16,14
637,2,16,15
638,2,16,16
639,2,16,17
640,2,16,18
641,2,16,19
642,2,16,20
643,2,16,21
644,2,16,22
645,2,16,23
646,2,16,24
647,2,16,25
648,2,16,26
649,2,16,27
650,2,16,28
651,2,16,29
652,2,16,30
653,2,16,31
654,2,16,32
655,2,16,33
656,2,16,34
657,2,16,35
658,2,16,36
659,2,16,37
660,2,16,38
661,2,16,39
662,2,16,40
663,2,16,41
664,2,16,42
665,2,16,43
666,2,16,44
667,2,16,45
668,2,16,46
669,2,16,47
670,2,16,48
671,2,16,49
672,2,17,2
673,2,17,3
674,2,17,4
675,2,17,5
676,2,17,6
677,2,17,7
678,2,17,8
679,2,17,9
680,2,17,10
681,2,17,11
682,2,17,12
683,2,17,13
684,2,17,14
685,2,17,15
686,2,17,16
687,2,17,17
688,2,17,18
689,2,17,19
690,2,17,20
691,2,17,21
692,2,17,22
693,2,17,23
694,2,17,24
695,2,17,25
696,2,17,26
697,2,17,27
698,2,17,28
699,2,17,29
700,2,17,30
701,2,17,31
702,2,17,32
703,2,17,33
704,2,17,34
705,2,17,35
706,2,17,36
707,2,17,37
708,2,17,38
709,2,17,39
710,2,17,40
711,2,17,41
712,2,17,42
713,2,17,43
714,2,17,44
715,2,17,45
716,2,17,46
717,2,17,47
718,2,17,48
719,2,17,49
720,2,18,2
721,2,18,3
722,2,18,4
723,2,18,5
724,2,18,6
725,2,18,7
726,2,18,8
727,2,18,9
728,2,18,10
729,2,18,11
730,2,18,12
731,2,18,13
732,2,18,14
733,2,18,15
734,2,18,16
735,2,18,17
736,2,18,18
737,2,18,19
738,2,18,20
739,2,18,21
740,2,18,22
741,2,18,23
742,2,18,24
743,2,18,25
744,2,18,26
745,2,18,27
746,2,18,28
747,2,18,29
748,2,18,30
749,2,18,31
750,2,18,32
751,2,18,33
752,2,18,34
753,2,18,35
754,2,18,36
755,2,18,37
756,2,18,38
757,2,18,39
758,2,18,40
759,2,18,41
760,2,18,42
761,2,18,43
762,2,18,44
763,2,18,45
764,2,18,46
765,2,18,47
766,2,18,48
767,2,18,49
768,2,19,2
769,2,19,3
770,2,19,4
771,2,19,5
772,2,19,6
773,2,19,7
774,2,19,8
775,2,19,9
776,2,19,10
777,2,19,11
778,2,19,12
779,2,19,13
780,2,19,14
781,2,19,15
782,2,19,16
783,2,19,17
784,2,19,18
785,2,19,19
786,2,19,20
787,2,19,21
788,2,19,22
789,2,19,23
790,2,19,24
791,2,19,25
792,2,19,26
793,2,19,27
794,2,19,28
795,2,19,29
796,2,19,30
797,2,19,31
798,2,19,32
799,2,19,33
800,2,19,34
801,2,19,35
802,2,19,36
803,2,19,37
804,2,19,38
805,2,19,39
806,2,19,40
807,2,19,41
808,2,19,42
809,2,19,43
810,2,19,44
811,2,19,45
812,2,19,46
813,2,19,47
814,2,19,48
815,2,19,49
816,2,20,2
817,2,20,3
818,2,20,4
819,2,20,5
820,2,20,6
821,2,20,7
822,2,20,8
823,2,20,9
824,2,20,10
825,2,20,11
826,2,20,12
827,2,20,13
828,2,20,14
829,2,20,15
830,2,20,16
831,2,20,17
832,2,20,18
833,2,20,19
834,2,20,20
835,2,20,21
836,2,20,22
837,2,20,23
838,2,20,24
839,2,20,25
840,2,20,26
841,2,20,27
842,2,20,28
843,2,20,29
844,2,20,30
845,2,20,31
846,2,20,32
847,2,20,33
848,2,20,34
849,2,20,35
850,2,20,36
851,2,20,37
852,2,20,38
853,2,20,39
854,2,20,40
855,2,20,41
856,2,20,42
857,2,20,43
858,2,20,44
859,2,20,45
860,2,20,46
861,2,20,47
862,2,20,48
863,2,20,49
864,2,21,2
865,2,21,3
866,2,21,4
867,2,21,5
868,2,21,6
869,2,21,7
870,2,21,8
871,2,21,9
872,2,21,10
873,2,21,11
874,2,21,12
875,2,21,13
876,2,21,14
877,2,21,15
878,2,21,16
879,2,21,17
880,2,21,18
881,2,21,19
882,2,21,20
883,2,21,21
884,2,21,22
885,2,21,23
886,2,21,24
887,2,21,25
888,2,21,26
889,2,21,27
890,2,21,28
891,2,21,29
892,2,21,30
893,2,21,31
894,2,21,32
895,2,21,33
896,2,21,34
897,2,21,35
898,2,21,36
899,2,21,37
900,2,21,38
901,2,21,39
902,2,21,40
903,2,21,41
904,2,21,42
905,2,21,43
906,2,21,44
907,2,21,45
908,2,21,46
909,2,21,47
910,2,21,48
911,2,21,49
912,2,22,2
913,2,22,3
914,2,22,4
915,2,22,5
916,2,22,6
917,2,22,7
918,2,22,8
919,2,22,9
920,2,22,10
921,2,22,11
922,2,22,12
923,2,22,13
924,2,22,14
925,2,22,15
926,2,22,16
927,2,22,17
928,2,22,18
929,2,22,19
930,2,22,20
931,2,22,21
932,2,22,22
933,2,22,23
934,2,22,24
935,2,22,25
936,2,22,26
937,2,22,27
938,2,22,28
939,2,22,29
940,2,22,30
941,2,22,31
942,2,22,32
943,2,22,33
944,2,22,34
945,2,22,35
946,2,22,36
947,2,22,37
948,2,22,38
949,2,22,39
950,2,22,40
951,2,22,41
952,2,22,42
953,2,22,43
954,2,22,44
955,2,22,45
956,2,22,46
957,2,22,47
958,2,22,48
959,2,22,49
960,2,23,2
961,2,23,3
962,2,23,4
963,2,23,5
964,2,23,6
965,2,23,7
966,2,23,8
967,2,23,9
968,2,23,10
969,2,23,11
970,2,23,12
971,2,23,13
972,2,23,14
973,2,23,15
974,2,23,16
975,2,23,17
976,2,23,18
977,2,23,19
978,2,23,20
979,2,23,21
980,2,23,22
981,2,23,23
982,2,23,24
983,2,23,25
984,2,23,26
985,2,23,27
986,2,23,28
987,2,23,29
988,2,23,30
989,2,23,31
990,2,23,32
991,2,23,33
992,2,23,34
993,2,23,35
994,2,23,36
995,2,23,37
996,2,23,38
997,2,23,39
998,2,23,40
999,2,23,41
1000,2,23,42
1001,2,23,43
1002,2,23,44
1003,2,23,45
1004,2,23,46
1005,2,23,47
1006,2,23,48
1007,2,23,49
1008,2,24,2
1009,2,24,3
1010,2,24,4
1011,2,24,5
1012,2,24,6
1013,2,24,7
1014,2,24,8
1015,2,24,9
1016,2,24,10
1017,2,24,11
1018,2,24,12
1019,2,24,13
1020,2,24,14
1021,2,24,15
1022,2,24,16
1023,2,24,17
1024,2,24,18
1025,2,24,19
1026,2,24,20
1027,2,24,21
1028,2,24,22
1029,2,24,23
1030,2,24,24
1031,2,24,25
1032,2,24,26
1033,2,24,27
1034,2,24,28
1035,2,24,29
1036,2,24,30
1037,2,24,31
1038,2,24,32
1039,2,24,33
1040,2,24,34
1041,2,24,35
1042,2,24,36
1043,2,24,37
1044,2,24,38
1045,2,24,39
1046,2,24,40
1047,2,24,41
1048,2,24,42
1049,2,24,43
1050,2,24,44
1051,2,24,45
1052,2,24,46
1053,2,24,47
1054,2,24,48
1055,2,24,49
1056,2,25,2
1057,2,25,3
1058,2,25,4
1059,2,25,5
1060,2,25,6
1061,2,25,7
1062,2,25,8
1063,2,25,9
1064,2,25,10
1065,2,25,11
1066,2,25,12
1067,2,25,13
1068,2,25,14
1069,2,25,15
1070,2,25,16
1071,2,25,17
1072,2,25,18
1073,2,25,19
1074,2,25,20
1075,2,25,21
1076,2,25,22
1077,2,25,23
1078,2,25,24
1079,2,25,25
1080,2,25,26
1081,2,25,27
1082,2,25,28
1083,2,25,29
1084,2,25,30
1085,2,25,31
1086,2,25,32
1087,2,25,33
1088,2,25,34
1089,2,25,35
1090,2,25,36
1091,2,25,37
1092,2,25,38
1093,2,25,39
1094,2,25,40
1095,2,25,41
1096,2,25,42
1097,2,25,43
1098,2,25,44
1099,2,25,45
1100,2,25,46
1101,2,25,47
1102,2,25,48
1103,2,25,49
1104,2,26,2
1105,2,26,3
1106,2,26,4
1107,2,26,5
1108,2,26,6
1109,2,26,7
1110,2,26,8
1111,2,26,9
1112,2,26,10
1113,2,26,11
1114,2,26,12
1115,2,26,13
1116,2,26,14
1117,2,26,15
1118,2,26,16
1119,2,26,17
1120,2,26,18
1121,2,26,19
1122,2,26,20
1123,2,26,21
1124,2,26,22
1125,2,26,23
1126,2,26,24
1127,2,26,25
1128,2,26,26
1129,2,26,27
1130,2,26,28
1131,2,26,29
1132,2,26,30
1133,2,26,31
1134,2,26,32
1135,2,26,33
1136,2,26,34
1137,2,26,35
1138,2,26,36
1139,2,26,37
1140,2,26,38
1141,2,26,39
1142,2,26,40
1143,2,26,41
1144,2,26,42
1145,2,26,43
1146,2,26,44
1147,2,26,45
1148,2,26,46
1149,2,26,47
1150,2,26,48
1151,2,26,49
1152,2,27,2
1153,2,27,3
1154,2,27,4
1155,2,27,5
1156,2,27,6
1157,2,27,7
1158,2,27,8
1159,2,27,9
1160,2,27,10
1161,2,27,11
1162,2,27,12
1163,2,27,13
1164,2,27,14
1165,2,27,15
1166,2,27,16
1167,2,27,17
1168,2,27,18
1169,2,27,19
1170,2,27,20
1171,2,27,21
1172,2,27,22
1173,2,27,23
1174,2,27,24
1175,2,27,25
1176,2,27,26
1177,2,27,27
1178,2,27,28
1179,2,27,29
1180,2,27,30
1181,2,27,31
1182,2,27,32
1183,2,27,33
1184,2,27,34
1185,2,27,35
1186,2,27,36
1187,2,27,37
1188,2,27,38
1189,2,27,39
1190,2,27,40
1191,2,27,41
1192,2,27,42
1193,2,27,43
1194,2,27,44
1195,2,27,45
1196,2,27,46
1197,2,27,47
1198,2,27,48
1199,2,27,49
1200,2,28,2
1201,2,28,3
1202,2,28,4
1203,2,28,5
1204,2,28,6
1205,2,28,7
1206,2,28,8
1207,2,28,9
1208,2,28,10
1209,2,28,11
1210,2,28,12
1211,2,28,13
1212,2,28,14
1213,2,28,15
1214,2,28,16
1215,2,28,17
1216,2,28,18
1217,2,28,19
1218,2,28,20
1219,2,28,21
1220,2,28,22
1221,2,28,23
1222,2,28,24
1223,2,28,25
1224,2,28,26
1225,2,28,27
1226,2,28,28
1227,2,28,29
1228,2,28,30
1229,2,28,31
1230,2,28,32
1231,2,28,33
1232,2,28,34
1233,2,28,35
1234,2,28,36
1235,2,28,37
1236,2,28,38
1237,2,28,39
1238,2,28,40
1239,2,28,41
1240,2,28,42
1241,2,28,43
1242,2,28,44
1243,2,28,45
1244,2,28,46
1245,2,28,47
1246,2,28,48
1247,2,28,49
1248,2,29,2
1249,2,29,3
1250,2,29,4
1251,2,29,5
1252,2,29,6
1253,2,29,7
1254,2,29,8
1255,2,29,9
1256,2,29,10
1257,2,29,11
1258,2,29,12
1259,2,29,13
1260,2,29,14
1261,2,29,15
1262,2,29,16
1263,2,29,17
1264,2,29,18
1265,2,29,19
1266,2,29,20
1267,2,29,21
1268,2,29,22
1269,2,29,23
1270,2,29,24
1271,2,29,25
1272,2,29,26
1273,2,29,27
1274,2,29,28
1275,2,29,29
1276,2,29,30
1277,2,29,31
1278,2,29,32
1279,2,29,33
1280,2,29,34
1281,2,29,35
1282,2,29,36
1283,2,29,37
1284,2,29,38
1285,2,29,39
1286,2,29,40
1287,2,29,41
1288,2,29,42
1289,2,29,43
1290,2,29,44
1291,2,29,45
1292,2,29,46
1293,2,29,47
1294,2,29,48
1295,2,29,49
1296,2,30,2
1297,2,30,3
1298,2,30,4
1299,2,30,5
1300,2,30,6
1301,2,30,7
1302,2,30,8
1303,2,30,9
1304,2,30,10
1305,2,30,11
1306,2,30,12
1307,2,30,13
1308,2,30,14
1309,2,30,15
1310,2,30,16
1311,2,30,17
1312,2,30,18
1313,2,30,19
1314,2,30,20
1315,2,30,21
1316,2,30,22
1317,2,30,23
1318,2,30,24
1319,2,30,25
1320,2,30,26
1321,2,30,27
1322,2,30,28
1323,2,30,29
1324,2,30,30
1325,2,30,31
1326,2,30,32
1327,2,30,33
1328,2,30,34
1329,2,30,35
1330,2,30,36
1331,2,30,37
1332,2,30,38
1333,2,30,39
1334,2,30,40
1335,2,30,41
1336,2,30,42
1337,2,30,43
1338,2,30,44
1339,2,30,45
1340,2,30,46
1341,2,30,47
1342,2,30,48
1343,2,30,49
1344,2,31,2
1345,2,31,3
1346,2,31,4
1347,2,31,5
1348,2,31,6
1349,2,31,7
1350,2,31,8
1351,2,31,9
1352,2,31,10
1353,2,31,11
1354,2,31,12
1355,2,31,13
1356,2,31,14
1357,2,31,15
1358,2,31,16
1359,2,31,17
1360,2,31,18
1361,2,31,19
1362,2,31,20
1363,2,31,21
1364,2,31,22
1365,2,31,23
1366,2,31,24
1367,2,31,25
1368,2,31,26
1369,2,31,27
1370,2,31,28
1371,2,31,29
1372,2,31,30
1373,2,31,31
1374,2,31,32
1375,2,31,33
1376,2,31,34
1377,2,31,35
1378,2,31,36
1379,2,31,37
1380,2,31,38
1381,2,31,39
1382,2,31,40
1383,2,31,41
1384,2,31,42
1385,2,31,43
1386,2,31,44
1387,2,31,45
1388,2,31,46
1389,2,31,47
1390,2,31,48
1391,2,31,49
1392,2,32,2
1393,2,32,3
1394,2,32,4
1395,2,32,5
1396,2,32,6
1397,2,32,7
1398,2,32,8
1399,2,32,9
1400,2,32,10
1401,2,32,11
1402,2,32,12
1403,2,32,13
1404,2,32,14
1405,2,32,15
1406,2,32,16
1407,2,32,17
1408,2,32,18
1409,2,32,19
1410,2,32,20
1411,2,32,21
1412,2,32,22
1413,2,32,23
1414,2,32,24
1415,2,32,25
1416,2,32,26
1417,2,32,27
1418,2,32,28
1419,2,32,29
1420,2,32,30
1421,2,32,31
1422,2,32,32
1423,2,32,33
1424,2,32,34
1425,2,32,35
1426,2,32,36
1427,2,32,37
1428,2,32,38
1429,2,32,39
1430,2,32,40
1431,2,32,41
1432,2,32,42
1433,2,32,43
1434,2,32,44
1435,2,32,45
1436,2,32,46
1437,2,32,47
1438,2,32,48
1439,2,32,49
1440,2,33,2
1441,2,33,3
1442,2,33,4
1443,2,33,5
1444,2,33,6
1445,2,33,7
1446,2,33,8
1447,2,33,9
1448,2,33,10
1449,2,33,11
1450,2,33,12
1451,2,33,13
1452,2,33,14
1453,2,33,15
1454,2,33,16
1455,2,33,17
1456,2,33,18
1457,2,33,19
1458,2,33,20
1459,2,33,21
1460,2,33,22
1461,2,33,23
1462,2,33,24
1463,2,33,25
1464,2,33,26
1465,2,33,27
1466,2,33,28
1467,2,33,29
1468,2,33,30
1469,2,33,31
1470,2,33,32
1471,2,33,33
1472,2,33,34
1473,2,33,35
1474,2,33,36
1475,2,33,37
1476,2,33,38
1477,2,33,39
1478,2,33,40
1479,2,33,41
1480,2,33,42
1481,2,33,43
1482,2,33,44
1483,2,33,45
1484,2,33,46
1485,2,33,47
1486,2,33,48
1487,2,33,49
1488,2,34,2
1489,2,34,3
1490,2,34,4
1491,2,34,5
1492,2,34,6
1493,2,34,7
1494,2,34,8
1495,2,34,9
1496,2,34,10
