1,1,4,154
2,2,4,113
3,3,4,171
4,4,4,93
5,5,4,442
6,6,4,308
7,7,4,453
8,8,4,258
9,9,4,424
10,10,4,304
11,11,4,278
12,12,4,405
13,13,4,394
14,14,4,202
15,15,4,510
16,16,4,454
17,17,4,64
18,18,4,327
19,19,4,311
20,20,4,503
21,21,4,53
22,22,4,381
23,23,4,143
24,24,4,99
25,25,4,290
26,26,4,386
27,27,4,461
28,28,4,96
29,29,4,24
30,30,4,409
31,31,4,391
32,32,4,403
33,33,4,39
34,34,4,368
35,35,4,379
36,36,4,28
37,37,4,11
38,38,4,208
39,39,4,331
40,40,4,106
41,41,4,495
42,42,4,117
43,43,4,362
44,44,4,204
45,45,4,250
46,46,4,226
47,47,4,249
48,48,4,237
49,49,4,384
50,50,4,382
51,51,4,232
52,52,4,439
53,53,4,398
54,54,4,450
55,55,4,306
56,56,4,241
57,57,4,469
58,58,4,357
59,59,4,213
60,60,4,451
61,61,4,319
62,62,4,112
63,63,4,406
64,64,4,216
65,65,4,296
66,66,4,467
67,67,4,300
68,68,4,34
69,69,4,253
70,70,4,61
71,71,4,153
72,72,4,458
73,73,4,115
74,74,4,12
75,75,4,427
76,76,4,228
77,77,4,157
78,78,4,42
79,79,4,26
80,80,4,14
81,81,4,356
82,82,4,401
83,83,4,272
84,84,4,367
85,85,4,6
86,86,4,186
87,87,4,332
88,88,4,137
89,89,4,58
90,90,4,323
91,91,4,513
92,92,4,395
93,93,4,45
94,94,4,131
95,95,4,270
96,96,4,207
97,97,4,284
98,98,4,141
99,99,4,274
100,100,4,271
101,101,4,499
102,102,4,114
103,103,4,434
104,104,4,313
105,105,4,498
106,106,4,100
107,107,4,145
108,108,4,75
109,109,4,430
110,110,4,3
111,111,4,404
112,112,4,231
113,113,4,514
114,114,4,44
115,115,4,140
116,116,4,366
117,117,4,8
118,118,4,277
119,119,4,201
120,120,4,397
121,121,4,60
122,122,4,33
123,123,4,197
124,124,4,396
125,125,4,312
126,126,4,116
127,127,4,102
128,128,4,297
129,129,4,227
130,130,4,488
131,131,4,463
132,132,4,452
133,133,4,457
134,134,4,283
135,135,4,71
136,136,4,57
137,137,4,18
138,138,4,256
139,139,4,447
140,140,4,402
141,141,4,268
142,142,4,472
143,143,4,78
144,144,4,103
145,145,4,438
146,146,4,233
147,147,4,30
148,148,4,200
149,149,4,146
150,150,4,215
151,151,4,151
152,152,4,445
153,153,4,43
154,154,4,333
155,155,4,77
156,156,4,104
157,157,4,29
158,158,4,214
159,159,4,353
160,160,4,187
161,161,4,411
162,162,4,359
163,163,4,267
164,164,4,144
165,165,4,70
166,166,4,91
167,167,4,363
168,168,4,324
169,169,4,511
170,170,4,480
171,171,4,88
172,172,4,192
173,173,4,7
174,174,4,279
175,175,4,449
176,176,4,235
177,177,4,210
178,178,4,46
179,179,4,1
180,180,4,376
181,181,4,435
182,182,4,121
183,183,4,515
184,184,4,220
185,185,4,388
186,186,4,87
187,187,4,165
188,188,4,56
